,YEAR,MAKE,MODEL,CLASS,ENGINE_SIZE,CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONSUMPTION_CITY,FUEL_CONSUMPTION_HWY,FUEL_CONSUMPTION_COMB_L,FUEL_CONSUMPTION_COMB_mpg,CO2_EMISSIONS,CO2_Rating,Smog_Rating
1018,2000,CHEVROLET,S10 4X4,PICKUP TRUCK: STANDARD,4.3,6.0,A4,X,16.8,12.8,15.0,19.0,345.0,,
1019,2000,CHEVROLET,S10 4X4,PICKUP TRUCK: STANDARD,4.3,6.0,M5,X,16.3,11.9,14.3,20.0,329.0,,
1020,2000,CHEVROLET,TRACKER 4X4,SUV,2.0,4.0,A4,X,11.7,9.8,10.9,26.0,251.0,,
1021,2000,CHEVROLET,TRACKER 4X4,SUV,2.0,4.0,M5,X,11.9,10.1,11.1,25.0,255.0,,
1022,2000,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,1.6,4.0,M5,X,10.5,9.0,9.9,29.0,228.0,,
1023,2000,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,2.0,4.0,A4,X,11.7,9.9,10.9,26.0,251.0,,
1024,2000,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,2.0,4.0,M5,X,11.9,10.1,11.1,25.0,255.0,,
1025,2000,CHEVROLET,VENTURE,MINIVAN,3.4,6.0,A4,X,14.0,9.9,12.2,23.0,281.0,,
1026,2000,CHRYSLER,300M,FULL-SIZE,3.5,6.0,AS4,X,14.4,9.7,12.3,23.0,283.0,,
1027,2000,CHRYSLER,CIRRUS,MID-SIZE,2.4,4.0,A4,X,13.4,9.3,11.5,25.0,265.0,,
1028,2000,CHRYSLER,CIRRUS,MID-SIZE,2.5,6.0,A4,X,13.6,9.4,11.7,24.0,269.0,,
1029,2000,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6.0,A4,X,13.2,8.9,11.3,25.0,260.0,,
1030,2000,CHRYSLER,CONCORDE,FULL-SIZE,3.2,6.0,A4,X,14.2,9.4,12.0,24.0,276.0,,
1031,2000,CHRYSLER,INTREPID,FULL-SIZE,2.7,6.0,A4,X,13.2,8.9,11.3,25.0,260.0,,
1032,2000,CHRYSLER,INTREPID,FULL-SIZE,2.7,6.0,AS4,X,13.2,8.8,11.2,25.0,258.0,,
1033,2000,CHRYSLER,INTREPID,FULL-SIZE,3.2,6.0,AS4,X,14.2,9.3,11.9,24.0,274.0,,
1034,2000,CHRYSLER,INTREPID,FULL-SIZE,3.5,6.0,AS4,X,14.4,9.7,12.3,23.0,283.0,,
1035,2000,CHRYSLER,LHS,FULL-SIZE,3.5,6.0,A4,X,14.7,9.8,12.5,23.0,288.0,,
1036,2000,CHRYSLER,NEON,COMPACT,2.0,4.0,A3,X,10.9,8.3,9.7,29.0,223.0,,
1037,2000,CHRYSLER,NEON,COMPACT,2.0,4.0,M5,X,9.6,7.4,8.6,33.0,198.0,,
1038,2000,CHRYSLER,PT CRUISER,SUBCOMPACT,2.4,4.0,A4,X,13.4,10.2,12.0,24.0,276.0,,
1039,2000,CHRYSLER,PT CRUISER,SUBCOMPACT,2.4,4.0,M5,X,13.2,9.8,11.7,24.0,269.0,,
1040,2000,CHRYSLER,SEBRING,COMPACT,2.5,6.0,A4,X,13.5,9.3,11.6,24.0,267.0,,
1041,2000,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.5,6.0,A4,X,13.6,9.4,11.7,24.0,269.0,,
1042,2000,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.5,6.0,AS4,X,14.7,9.9,12.5,23.0,288.0,,
1043,2000,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6.0,A4,X,15.2,10.7,13.2,21.0,304.0,,
1044,2000,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6.0,A4,X,16.2,11.2,13.9,20.0,320.0,,
1045,2000,DAEWOO,LANOS,SUBCOMPACT,1.5,4.0,A4,X,11.3,7.1,9.4,30.0,216.0,,
1046,2000,DAEWOO,LANOS,SUBCOMPACT,1.5,4.0,M5,X,10.3,7.1,8.9,32.0,205.0,,
1047,2000,DAEWOO,LANOS,SUBCOMPACT,1.6,4.0,A4,X,11.6,7.6,9.8,29.0,225.0,,
1048,2000,DAEWOO,LANOS,SUBCOMPACT,1.6,4.0,M5,X,10.4,7.2,9.0,31.0,207.0,,
1049,2000,DAEWOO,LEGANZA,COMPACT,2.2,4.0,A4,X,13.4,9.3,11.5,25.0,265.0,,
1050,2000,DAEWOO,LEGANZA,COMPACT,2.2,4.0,M5,X,13.1,8.8,11.2,25.0,258.0,,
1051,2000,DAEWOO,NUBIRA,COMPACT,2.0,4.0,A4,X,12.0,8.5,10.4,27.0,239.0,,
1052,2000,DAEWOO,NUBIRA,COMPACT,2.0,4.0,M5,X,11.9,8.2,10.3,27.0,237.0,,
1053,2000,DAEWOO,NUBIRA WAGON,STATION WAGON: SMALL,2.0,4.0,A4,X,12.0,8.5,10.4,27.0,239.0,,
1054,2000,DAEWOO,NUBIRA WAGON,STATION WAGON: SMALL,2.0,4.0,M5,X,11.9,8.2,10.3,27.0,237.0,,
1055,2000,DODGE,CARAVAN,MINIVAN,3.0,6.0,A4,X,14.6,10.2,12.6,22.0,290.0,,
1056,2000,DODGE,CARAVAN,MINIVAN,3.3,6.0,A4,X,14.5,10.2,12.5,23.0,288.0,,
1057,2000,DODGE,CARAVAN,MINIVAN,3.8,6.0,A4,X,15.2,10.7,13.2,21.0,304.0,,
1058,2000,DODGE,CARAVAN FFV,MINIVAN,3.3,6.0,A4,X,14.5,10.2,12.5,23.0,288.0,,
1059,2000,DODGE,CARAVAN FFV,MINIVAN,3.3,6.0,A4,E,20.6,14.2,17.7,16.0,283.0,,
1060,2000,DODGE,DAKOTA,PICKUP TRUCK: STANDARD,3.9,6.0,A4,X,16.3,12.0,14.4,20.0,331.0,,
1061,2000,DODGE,DAKOTA,PICKUP TRUCK: STANDARD,3.9,6.0,M5,X,16.8,11.3,14.3,20.0,329.0,,
1062,2000,DODGE,DAKOTA,PICKUP TRUCK: STANDARD,4.7,8.0,A4,X,17.6,12.9,15.5,18.0,357.0,,
1063,2000,DODGE,DAKOTA,PICKUP TRUCK: STANDARD,4.7,8.0,M5,X,18.3,12.7,15.8,18.0,363.0,,
1064,2000,DODGE,DAKOTA,PICKUP TRUCK: STANDARD,5.9,8.0,A4,X,20.8,15.4,18.4,15.0,423.0,,
1065,2000,DODGE,DAKOTA 4X4,PICKUP TRUCK: STANDARD,3.9,6.0,A4,X,18.1,14.2,16.3,17.0,375.0,,
1066,2000,DODGE,DAKOTA 4X4,PICKUP TRUCK: STANDARD,3.9,6.0,M5,X,19.1,13.8,16.8,17.0,386.0,,
1067,2000,DODGE,DAKOTA 4X4,PICKUP TRUCK: STANDARD,4.7,8.0,A4,X,18.3,13.4,16.1,18.0,370.0,,
1068,2000,DODGE,DAKOTA 4X4,PICKUP TRUCK: STANDARD,4.7,8.0,M5,X,18.8,13.8,16.6,17.0,382.0,,
1069,2000,DODGE,DAKOTA 4X4,PICKUP TRUCK: STANDARD,5.9,8.0,A4,X,22.3,15.7,19.3,15.0,444.0,,
1070,2000,DODGE,DURANGO 4X4,SUV,4.7,8.0,A4,X,19.3,14.1,16.9,17.0,389.0,,
1071,2000,DODGE,DURANGO 4X4,SUV,5.9,8.0,A4,X,22.3,15.7,19.3,15.0,444.0,,
1072,2000,DODGE,DURANGO 5.9 R/T 4X4,SUV,5.9,8.0,A4,Z,22.3,15.7,19.3,15.0,444.0,,
1073,2000,DODGE,GRAND CARAVAN,MINIVAN,3.0,6.0,A4,X,14.6,10.2,12.6,22.0,290.0,,
1074,2000,DODGE,GRAND CARAVAN,MINIVAN,3.3,6.0,A4,X,14.5,10.2,12.5,23.0,288.0,,
1075,2000,DODGE,GRAND CARAVAN,MINIVAN,3.8,6.0,A4,X,15.2,10.7,13.2,21.0,304.0,,
1076,2000,DODGE,GRAND CARAVAN,MINIVAN,3.8,6.0,AS4,X,15.5,10.9,13.4,21.0,308.0,,
1077,2000,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6.0,A4,X,16.2,11.2,13.9,20.0,320.0,,
1078,2000,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6.0,AS4,X,16.4,11.3,14.1,20.0,324.0,,
1079,2000,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6.0,A4,X,14.5,10.2,12.5,23.0,288.0,,
1080,2000,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6.0,A4,E,20.6,14.2,17.7,16.0,283.0,,
1081,2000,DODGE,RAM 1500,PICKUP TRUCK: STANDARD,3.9,6.0,A4,X,17.3,12.6,15.2,19.0,350.0,,
1082,2000,DODGE,RAM 1500,PICKUP TRUCK: STANDARD,3.9,6.0,M5,X,17.4,12.1,15.0,19.0,345.0,,
1083,2000,DODGE,RAM 1500,PICKUP TRUCK: STANDARD,5.2,8.0,A4,X,20.0,13.7,17.2,16.0,396.0,,
1084,2000,DODGE,RAM 1500,PICKUP TRUCK: STANDARD,5.2,8.0,M5,X,20.2,13.5,17.2,16.0,396.0,,
1085,2000,DODGE,RAM 1500,PICKUP TRUCK: STANDARD,5.9,8.0,A4,X,21.5,14.1,18.1,16.0,416.0,,
1086,2000,DODGE,RAM 1500 4X4,PICKUP TRUCK: STANDARD,5.2,8.0,A4,X,21.6,15.5,18.9,15.0,435.0,,
1087,2000,DODGE,RAM 1500 4X4,PICKUP TRUCK: STANDARD,5.2,8.0,M5,X,22.1,15.2,19.0,15.0,437.0,,
1088,2000,DODGE,RAM 1500 4X4,PICKUP TRUCK: STANDARD,5.9,8.0,A4,X,21.6,14.7,18.5,15.0,426.0,,
1089,2000,DODGE,RAM 1500 VAN,VAN: CARGO,3.9,6.0,A3,X,17.6,15.1,16.4,17.0,377.0,,
1090,2000,DODGE,RAM 1500 VAN,VAN: CARGO,5.2,8.0,A4,X,19.6,13.5,16.8,17.0,386.0,,
1091,2000,DODGE,RAM 1500 VAN,VAN: CARGO,5.9,8.0,A4,X,20.8,15.4,18.4,15.0,423.0,,
1092,2000,DODGE,RAM 1500 WAGON,VAN: PASSENGER,3.9,6.0,A3,X,18.3,15.5,17.1,17.0,393.0,,
1093,2000,DODGE,RAM 1500 WAGON,VAN: PASSENGER,5.2,8.0,A4,X,20.0,13.6,17.1,17.0,393.0,,
1094,2000,DODGE,RAM 2500 VAN,VAN: CARGO,5.2,8.0,A4,X,20.0,13.6,17.1,17.0,393.0,,
1095,2000,DODGE,RAM 2500 VAN,VAN: CARGO,5.9,8.0,A4,X,21.5,13.9,18.1,16.0,416.0,,
1096,2000,DODGE,RAM 2500 VAN NGV,VAN: CARGO,5.2,8.0,A4,N,20.8,16.0,18.7,15.0,353.0,,
1097,2000,DODGE,RAM 2500 WAGON,VAN: PASSENGER,5.2,8.0,A4,X,21.8,16.3,19.3,15.0,444.0,,
1098,2000,DODGE,RAM 2500 WAGON,VAN: PASSENGER,5.9,8.0,A4,X,21.8,14.2,18.4,15.0,423.0,,
1099,2000,DODGE,VIPER GTS,SUBCOMPACT,8.0,10.0,M6,Z,21.4,12.0,17.2,16.0,396.0,,
1100,2000,DODGE,VIPER RT/10,SUBCOMPACT,8.0,10.0,M6,Z,21.4,12.0,17.2,16.0,396.0,,
1101,2000,FERRARI,360 MODENA F1,TWO-SEATER,3.6,8.0,AS6,Z,24.6,15.8,20.6,14.0,474.0,,
1102,2000,FERRARI,360 MODENA F1,TWO-SEATER,3.6,8.0,M6,Z,24.1,16.0,20.5,14.0,472.0,,
1103,2000,FERRARI,456 MGT,SUBCOMPACT,5.5,12.0,A4,Z,26.7,16.9,22.3,13.0,513.0,,
1104,2000,FERRARI,456 MGT,SUBCOMPACT,5.5,12.0,M6,Z,26.3,15.7,21.5,13.0,495.0,,
1105,2000,FERRARI,456 MGTA,SUBCOMPACT,5.5,12.0,A4,Z,26.7,16.9,22.3,13.0,513.0,,
1106,2000,FERRARI,456 MGTA,SUBCOMPACT,5.5,12.0,M6,Z,26.3,15.7,21.5,13.0,495.0,,
1107,2000,FERRARI,550 MARANELLO,SUBCOMPACT,5.5,12.0,M6,Z,30.2,19.3,25.3,11.0,582.0,,
1108,2000,FORD,COUGAR,COMPACT,2.0,4.0,M5,X,11.1,7.6,9.5,30.0,219.0,,
1109,2000,FORD,COUGAR,COMPACT,2.5,6.0,A4,X,13.1,9.0,11.3,25.0,260.0,,
1110,2000,FORD,COUGAR,COMPACT,2.5,6.0,M5,X,13.3,8.9,11.3,25.0,260.0,,
1111,2000,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8.0,A4,X,15.1,10.4,13.0,22.0,299.0,,
1112,2000,FORD,E150 CLUB WAGON,VAN: PASSENGER,4.2,6.0,A4,X,19.1,14.5,17.1,17.0,393.0,,
1113,2000,FORD,E150 CLUB WAGON,VAN: PASSENGER,4.6,8.0,A4,X,18.8,13.9,16.6,17.0,382.0,,
1114,2000,FORD,E150 CLUB WAGON,VAN: PASSENGER,5.4,8.0,A4,X,19.9,14.6,17.5,16.0,403.0,,
1115,2000,FORD,E150 VAN,VAN: CARGO,4.2,6.0,A4,X,19.0,14.2,16.9,17.0,389.0,,
1116,2000,FORD,E150 VAN,VAN: CARGO,4.6,8.0,A4,X,17.8,13.0,15.6,18.0,359.0,,
1117,2000,FORD,E150 VAN,VAN: CARGO,5.4,8.0,A4,X,17.9,13.3,15.8,18.0,363.0,,
1118,2000,FORD,E250 VAN,VAN: CARGO,4.2,6.0,A4,X,19.1,14.4,17.0,17.0,391.0,,
1119,2000,FORD,E250 VAN,VAN: CARGO,5.4,8.0,A4,X,20.2,14.2,17.5,16.0,403.0,,
1120,2000,FORD,ESCORT ZX2,COMPACT,2.0,4.0,A4,X,10.6,7.9,9.4,30.0,216.0,,
1121,2000,FORD,ESCORT ZX2,COMPACT,2.0,4.0,M5,X,10.6,7.9,9.4,30.0,216.0,,
1122,2000,FORD,EXPEDITION,SUV,4.6,8.0,A4,X,17.8,13.0,15.6,18.0,359.0,,
1123,2000,FORD,EXPEDITION,SUV,5.4,8.0,A4,X,20.2,14.2,17.5,16.0,403.0,,
1124,2000,FORD,EXPEDITION 4X4,SUV,4.6,8.0,A4,X,19.3,14.3,17.0,17.0,391.0,,
1125,2000,FORD,EXPEDITION 4X4,SUV,5.4,8.0,A4,X,21.1,15.3,18.5,15.0,426.0,,
1126,2000,FORD,EXPLORER,SUV,4.0,6.0,M5,X,14.9,11.2,13.2,21.0,304.0,,
1127,2000,FORD,EXPLORER,SUV,5.0,8.0,A4,X,18.4,13.1,16.0,18.0,368.0,,
1128,2000,FORD,EXPLORER 4X4,SUV,4.0,6.0,M5,X,16.4,12.5,14.6,19.0,336.0,,
1129,2000,FORD,EXPLORER 4X4,SUV,5.0,8.0,A4,X,18.7,13.0,16.2,17.0,373.0,,
1130,2000,FORD,EXPLORER OHV,SUV,4.0,6.0,A5,X,17.1,13.6,15.5,18.0,357.0,,
1131,2000,FORD,EXPLORER OHV 4X4,SUV,4.0,6.0,A5,X,17.3,12.9,15.3,18.0,352.0,,
1132,2000,FORD,EXPLORER SOHC,SUV,4.0,6.0,A5,X,16.5,12.2,14.6,19.0,336.0,,
1133,2000,FORD,EXPLORER SOHC 4X4,SUV,4.0,6.0,A5,X,16.7,12.7,14.9,19.0,343.0,,
1134,2000,FORD,F150,PICKUP TRUCK: STANDARD,4.2,6.0,A4,X,16.7,12.6,14.8,19.0,340.0,,
1135,2000,FORD,F150,PICKUP TRUCK: STANDARD,4.2,6.0,M5,X,16.3,12.2,14.5,19.0,334.0,,
1136,2000,FORD,F150,PICKUP TRUCK: STANDARD,4.6,8.0,A4,X,17.0,12.6,15.0,19.0,345.0,,
1137,2000,FORD,F150,PICKUP TRUCK: STANDARD,4.6,8.0,M5,X,17.8,12.5,15.4,18.0,354.0,,
1138,2000,FORD,F150,PICKUP TRUCK: STANDARD,5.4,8.0,A4,X,17.9,13.3,15.8,18.0,363.0,,
1139,2000,FORD,F150 4X4,PICKUP TRUCK: STANDARD,4.2,6.0,A4,X,17.3,13.5,15.6,18.0,359.0,,
1140,2000,FORD,F150 4X4,PICKUP TRUCK: STANDARD,4.2,6.0,M5,X,18.0,13.9,16.2,17.0,373.0,,
1141,2000,FORD,F150 4X4,PICKUP TRUCK: STANDARD,4.6,8.0,A4,X,18.5,14.1,16.5,17.0,380.0,,
1142,2000,FORD,F150 4X4,PICKUP TRUCK: STANDARD,4.6,8.0,M5,X,18.8,13.7,16.5,17.0,380.0,,
1143,2000,FORD,F150 4X4,PICKUP TRUCK: STANDARD,5.4,8.0,A4,X,20.7,15.5,18.4,15.0,423.0,,
1144,2000,FORD,FOCUS SEDAN,COMPACT,2.0,4.0,A4,X,10.8,8.2,9.6,29.0,221.0,,
1145,2000,FORD,FOCUS SEDAN,COMPACT,2.0,4.0,M5,X,10.8,7.8,9.4,30.0,216.0,,
1146,2000,FORD,FOCUS WAGON,STATION WAGON: MID-SIZE,2.0,4.0,A4,X,10.6,8.1,9.5,30.0,219.0,,
1147,2000,FORD,FOCUS WAGON,STATION WAGON: MID-SIZE,2.0,4.0,M5,X,10.9,7.6,9.4,30.0,216.0,,
1148,2000,FORD,GRAND MARQUIS,FULL-SIZE,4.6,8.0,A4,X,15.0,10.3,12.9,22.0,297.0,,
1149,2000,FORD,MUSTANG,SUBCOMPACT,3.8,6.0,A4,X,13.4,9.4,11.6,24.0,267.0,,
1150,2000,FORD,MUSTANG,SUBCOMPACT,3.8,6.0,M5,X,13.6,9.0,11.6,24.0,267.0,,
1151,2000,FORD,MUSTANG,SUBCOMPACT,4.6,8.0,A4,X,15.1,10.7,13.1,22.0,301.0,,
1152,2000,FORD,MUSTANG,SUBCOMPACT,4.6,8.0,M5,X,15.4,10.4,13.2,21.0,304.0,,
1153,2000,FORD,MUSTANG ,SUBCOMPACT,4.6,8.0,M5,X,15.7,10.5,13.4,21.0,308.0,,
1154,2000,FORD,RANGER,PICKUP TRUCK: STANDARD,3.0,6.0,A4,X,15.7,11.2,13.7,21.0,315.0,,
1155,2000,FORD,RANGER,PICKUP TRUCK: STANDARD,3.0,6.0,M5,X,16.2,11.3,14.0,20.0,322.0,,
1156,2000,FORD,RANGER,PICKUP TRUCK: STANDARD,4.0,6.0,A5,X,17.0,13.5,15.4,18.0,354.0,,
1157,2000,FORD,RANGER,PICKUP TRUCK: STANDARD,4.0,6.0,M5,X,14.9,11.4,13.3,21.0,306.0,,
1158,2000,FORD,RANGER 4X4,PICKUP TRUCK: STANDARD,3.0,6.0,A4,X,16.4,12.5,14.6,19.0,336.0,,
1159,2000,FORD,RANGER 4X4,PICKUP TRUCK: STANDARD,3.0,6.0,M5,X,15.5,11.9,13.9,20.0,320.0,,
1160,2000,FORD,RANGER 4X4,PICKUP TRUCK: STANDARD,4.0,6.0,A5,X,17.3,13.1,15.5,18.0,357.0,,
1161,2000,FORD,RANGER 4X4,PICKUP TRUCK: STANDARD,4.0,6.0,M5,X,16.5,12.8,14.8,19.0,340.0,,
1162,2000,FORD,TAURUS,MID-SIZE,3.0,6.0,A4,X,13.6,9.1,11.6,24.0,267.0,,
1163,2000,FORD,TAURUS ,MID-SIZE,3.0,6.0,A4,X,13.5,9.1,11.5,25.0,265.0,,
1164,2000,FORD,TAURUS WAGON,STATION WAGON: MID-SIZE,3.0,6.0,A4,X,14.2,9.6,12.1,23.0,278.0,,
1165,2000,FORD,TAURUS WAGON ,STATION WAGON: MID-SIZE,3.0,6.0,A4,X,14.0,9.6,12.0,24.0,276.0,,
1166,2000,FORD,WINDSTAR VAN,VAN: CARGO,3.0,6.0,A4,X,15.6,11.0,13.5,21.0,311.0,,
1167,2000,FORD,WINDSTAR VAN,VAN: CARGO,3.8,6.0,A4,X,14.9,11.2,13.2,21.0,304.0,,
1168,2000,FORD,WINDSTAR WAGON,MINIVAN,3.0,6.0,A4,X,15.6,11.0,13.5,21.0,311.0,,
1169,2000,FORD,WINDSTAR WAGON,MINIVAN,3.8,6.0,A4,X,15.5,11.1,13.5,21.0,311.0,,
1170,2000,GMC,C1500 SIERRA,PICKUP TRUCK: STANDARD,4.3,6.0,A4,X,17.7,13.9,16.0,18.0,368.0,,
1171,2000,GMC,C1500 SIERRA,PICKUP TRUCK: STANDARD,4.3,6.0,M5,X,18.5,14.4,16.7,17.0,384.0,,
1172,2000,GMC,C1500 SIERRA,PICKUP TRUCK: STANDARD,4.8,8.0,A4,X,16.3,12.3,14.5,19.0,334.0,,
1173,2000,GMC,C1500 SIERRA,PICKUP TRUCK: STANDARD,4.8,8.0,M5,X,18.9,12.9,16.2,17.0,373.0,,
1174,2000,GMC,C1500 SIERRA,PICKUP TRUCK: STANDARD,5.3,8.0,A4,X,16.7,12.7,14.9,19.0,343.0,,
1175,2000,GMC,C1500 YUKON,SUV,4.8,8.0,A4,X,18.7,14.9,17.0,17.0,391.0,,
1176,2000,GMC,C1500 YUKON,SUV,5.3,8.0,A4,X,18.9,14.6,17.0,17.0,391.0,,
1177,2000,GMC,C1500 YUKON XL,SUV,5.3,8.0,A4,X,18.9,14.6,17.0,17.0,391.0,,
1178,2000,GMC,C2500 SIERRA,PICKUP TRUCK: STANDARD,5.3,8.0,A4,X,17.9,14.1,16.2,17.0,373.0,,
1179,2000,GMC,C2500 SIERRA,PICKUP TRUCK: STANDARD,6.0,8.0,A4,X,21.4,15.8,18.9,15.0,435.0,,
1180,2000,GMC,G15/G25 SAVANA CARGO,VAN: CARGO,4.3,6.0,A4,X,17.8,13.9,16.0,18.0,368.0,,
1181,2000,GMC,G15/G25 SAVANA CARGO,VAN: CARGO,5.0,8.0,A4,X,18.2,13.8,16.2,17.0,373.0,,
1182,2000,GMC,G15/G25 SAVANA CARGO,VAN: CARGO,5.7,8.0,A4,X,19.1,14.9,17.2,16.0,396.0,,
1183,2000,GMC,G1500/G2500 SAVANA PASSENGER,VAN: PASSENGER,4.3,6.0,A4,X,18.3,14.3,16.5,17.0,380.0,,
1184,2000,GMC,G1500/G2500 SAVANA PASSENGER,VAN: PASSENGER,5.0,8.0,A4,X,18.3,14.1,16.4,17.0,377.0,,
1185,2000,GMC,G1500/G2500 SAVANA PASSENGER,VAN: PASSENGER,5.7,8.0,A4,X,20.6,15.9,18.5,15.0,426.0,,
1186,2000,GMC,JIMMY,SUV,4.3,6.0,A4,X,16.2,12.7,14.6,19.0,336.0,,
1187,2000,GMC,JIMMY,SUV,4.3,6.0,M5,X,16.3,11.7,14.2,20.0,327.0,,
1188,2000,GMC,JIMMY 4X4,SUV,4.3,6.0,A4,X,17.0,13.0,15.2,19.0,350.0,,
1189,2000,GMC,JIMMY 4X4,SUV,4.3,6.0,M5,X,18.7,14.5,16.8,17.0,386.0,,
1190,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK: STANDARD,4.3,6.0,A4,X,17.0,13.0,15.2,19.0,350.0,,
1191,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK: STANDARD,4.3,6.0,M5,X,18.7,14.5,16.8,17.0,386.0,,
1192,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK: STANDARD,4.8,8.0,A4,X,17.3,14.1,15.9,18.0,366.0,,
1193,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK: STANDARD,4.8,8.0,M5,X,20.2,14.6,17.7,16.0,407.0,,
1194,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK: STANDARD,5.3,8.0,A4,X,18.0,14.4,16.4,17.0,377.0,,
1195,2000,GMC,K1500 YUKON 4X4,SUV,4.8,8.0,A4,X,18.7,14.9,17.0,17.0,391.0,,
1196,2000,GMC,K1500 YUKON 4X4,SUV,5.3,8.0,A4,X,18.9,14.7,17.0,17.0,391.0,,
1197,2000,GMC,K1500 YUKON 4X4,SUV,5.7,8.0,A4,X,21.2,15.7,18.7,15.0,430.0,,
1198,2000,GMC,SAFARI CARGO,VAN: CARGO,4.3,6.0,A4,X,16.2,12.7,14.6,19.0,336.0,,
1199,2000,GMC,SAFARI CARGO AWD,VAN: CARGO,4.3,6.0,A4,X,17.0,13.0,15.2,19.0,350.0,,
1200,2000,GMC,SAFARI PASSENGER,VAN: PASSENGER,4.3,6.0,A4,X,17.7,13.9,16.0,18.0,368.0,,
1201,2000,GMC,SAFARI PASSENGER AWD,VAN: PASSENGER,4.3,6.0,A4,X,17.4,13.4,15.6,18.0,359.0,,
1202,2000,GMC,SONOMA,PICKUP TRUCK: SMALL,2.2,4.0,A4,X,13.8,9.9,12.1,23.0,278.0,,
1203,2000,GMC,SONOMA,PICKUP TRUCK: SMALL,2.2,4.0,M5,X,12.2,8.8,10.7,26.0,246.0,,
1204,2000,GMC,SONOMA,PICKUP TRUCK: SMALL,4.3,6.0,A4,X,15.4,11.4,13.6,21.0,313.0,,
1205,2000,GMC,SONOMA,PICKUP TRUCK: SMALL,4.3,6.0,M5,X,16.2,11.4,14.0,20.0,322.0,,
1206,2000,GMC,SONOMA 4X4,PICKUP TRUCK: STANDARD,4.3,6.0,A4,X,16.8,12.8,15.0,19.0,345.0,,
1207,2000,GMC,SONOMA 4X4,PICKUP TRUCK: STANDARD,4.3,6.0,M5,X,16.3,11.9,14.3,20.0,329.0,,
1208,2000,HONDA,ACCORD,MID-SIZE,3.0,6.0,A4,X,13.0,9.3,11.3,25.0,260.0,,
1209,2000,HONDA,ACCORD DX,MID-SIZE,2.3,4.0,A4,X,12.2,8.9,10.7,26.0,246.0,,
1210,2000,HONDA,ACCORD DX,MID-SIZE,2.3,4.0,M5,X,11.5,8.6,10.2,28.0,235.0,,
1211,2000,HONDA,ACCORD EX/LX,MID-SIZE,2.3,4.0,A4,X,11.8,8.5,10.3,27.0,237.0,,
1212,2000,HONDA,ACCORD EX/LX,MID-SIZE,2.3,4.0,M5,X,10.8,8.1,9.6,29.0,221.0,,
1213,2000,HONDA,CIVIC COUPE SI,SUBCOMPACT,1.6,4.0,A4,X,10.5,8.0,9.4,30.0,216.0,,
1214,2000,HONDA,CIVIC COUPE SI,SUBCOMPACT,1.6,4.0,M5,X,9.8,7.8,8.9,32.0,205.0,,
1215,2000,HONDA,CIVIC COUPE SIR,SUBCOMPACT,1.6,4.0,M5,Z,10.9,8.3,9.7,29.0,223.0,,
1216,2000,HONDA,CIVIC CX/DX/LX/EX,SUBCOMPACT,1.6,4.0,A4,X,10.0,7.3,8.8,32.0,202.0,,
1217,2000,HONDA,CIVIC CX/DX/LX/EX,SUBCOMPACT,1.6,4.0,M5,X,8.8,7.0,8.0,35.0,184.0,,
1218,2000,HONDA,CR-V,SUV,2.0,4.0,A4,X,12.5,10.5,11.6,24.0,267.0,,
1219,2000,HONDA,CR-V,SUV,2.0,4.0,M5,X,12.5,10.5,11.6,24.0,267.0,,
1220,2000,HONDA,INSIGHT,SUBCOMPACT,1.0,3.0,M5,X,4.9,4.0,4.5,63.0,104.0,,
1221,2000,HONDA,ODYSSEY,MINIVAN,3.5,6.0,A4,X,14.9,10.1,12.7,22.0,292.0,,
1222,2000,HONDA,PRELUDE,SUBCOMPACT,2.2,4.0,AS4,Z,12.7,9.7,11.3,25.0,260.0,,
1223,2000,HONDA,PRELUDE,SUBCOMPACT,2.2,4.0,M5,Z,12.0,9.6,10.9,26.0,251.0,,
1224,2000,HONDA,S2000,SUBCOMPACT,2.0,4.0,M6,Z,13.1,10.1,11.7,24.0,269.0,,
1225,2000,HYUNDAI,ACCENT,COMPACT,1.5,4.0,A4,X,10.5,7.3,9.1,31.0,209.0,,
1226,2000,HYUNDAI,ACCENT,COMPACT,1.5,4.0,M5,X,9.7,7.2,8.6,33.0,198.0,,
1227,2000,HYUNDAI,ELANTRA,COMPACT,2.0,4.0,A4,X,12.2,8.3,10.5,27.0,242.0,,
